time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,flow_der_x,flow_der_y,divergence,obstacle_free_confidence
400.807098,0.648438,-2.527344,0.000000,-0.070000,-0.150000,-0.003117,-0.029026,0.043837,1.022203,-0.005127,-0.001221,0.001953,0,0,0,0,3000,3000,3000,3000,0,221,-437,00,0,0,5
400.809052,0.648438,-2.527344,0.000000,-0.070000,-0.150000,-0.003063,-0.029026,0.043837,1.022203,0.002441,-0.000732,0.001465,0,0,0,0,3000,3000,3000,3000,0,216,-438,00,0,0,5
400.811005,0.648438,-2.527344,0.000000,-0.070000,-0.150000,-0.003157,-0.029026,0.043837,1.022203,0.002441,-0.001221,0.001953,0,0,0,0,3000,3000,3000,3000,0,216,-437,00,0,0,5
400.812958,0.648438,-2.527344,0.000000,-0.070000,-0.150000,-0.003122,-0.029026,0.043837,1.022203,-0.005615,0.001465,-0.002930,0,0,0,0,3000,3000,3000,3000,0,222,-440,00,0,0,5
400.814911,0.648438,-2.527344,0.000000,-0.070000,-0.150000,-0.003172,-0.029026,0.043837,1.022203,0.005127,0.000977,0.002930,0,0,0,0,3000,3000,3000,3000,0,214,-439,00,0,0,5
400.816864,0.648438,-2.527344,0.000000,-0.070000,-0.150000,-0.003183,-0.029026,0.043837,1.022203,-0.002930,-0.000732,-0.003418,0,0,0,0,3000,3000,3000,3000,0,220,-438,00,0,0,5
400.818817,0.648438,-2.527344,0.000000,-0.070000,-0.150000,-0.003141,-0.029026,0.043837,1.022203,-0.001953,0.000244,0.000244,0,0,0,0,3000,3000,3000,3000,0,220,-439,00,0,0,5
400.820770,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.003155,-0.029026,0.043837,1.022203,0.006104,0.001465,0.000977,0,0,0,0,3000,3000,3000,3000,0,214,-440,00,0,0,5
400.822723,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.002499,-0.029026,0.043837,1.022203,-0.003906,0.000977,0.000244,0,0,0,0,3000,3000,3000,3000,0,221,-440,00,0,0,5
400.824677,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.002501,-0.029026,0.043837,1.022203,0.004639,0.000977,0.003418,0,0,0,0,3000,3000,3000,3000,0,215,-440,00,1,0,5
400.826630,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.002651,-0.029026,0.043837,1.022203,-0.004639,-0.000244,-0.003418,0,0,0,0,3000,3000,3000,3000,0,221,-439,00,1,0,5
400.828583,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.002665,-0.029026,0.043837,1.022203,0.002441,-0.000732,0.002441,0,0,0,0,3000,3000,3000,3000,0,216,-439,00,1,0,5
400.830536,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.002739,-0.029026,0.043837,1.022203,0.000732,0.001465,-0.000732,0,0,0,0,3000,3000,3000,3000,0,218,-441,00,1,0,5
400.832489,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.003016,-0.029026,0.043837,1.022203,-0.008301,0.002930,-0.002930,0,0,0,0,3000,3000,3000,3000,0,224,-442,00,1,0,5
400.834442,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.003031,-0.029026,0.043837,1.022203,0.006104,-0.001221,0.000977,0,0,0,0,3000,3000,3000,3000,0,214,-439,00,1,0,5
400.836395,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.003265,-0.029026,0.043837,1.022203,-0.008301,0.000244,-0.000732,0,0,0,0,3000,3000,3000,3000,0,225,-440,00,1,0,5
400.838348,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.003256,-0.029026,0.043837,1.022203,0.002441,-0.001709,-0.001221,0,0,0,0,3000,3000,3000,3000,0,217,-438,00,1,0,5
400.840302,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.003122,-0.029026,0.043837,1.022203,0.003418,0.002930,0.002930,0,0,0,0,3000,3000,3000,3000,0,216,-442,00,1,0,5
400.842255,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.001162,-0.029026,0.043837,1.022203,-0.008301,-0.000732,-0.001709,0,0,0,0,3000,3000,3000,3000,0,225,-439,00,1,0,5
400.844208,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.001154,-0.029026,0.043837,1.022203,0.009277,-0.002930,0.001953,0,0,0,0,3000,3000,3000,3000,0,212,-437,00,1,0,5
400.846161,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.001266,-0.029026,0.043837,1.022203,-0.006104,0.002930,0.002441,0,0,0,0,3000,3000,3000,3000,0,223,-442,00,1,0,5
400.848114,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.001348,-0.029026,0.043837,1.022203,0.002441,-0.001221,-0.000732,0,0,0,0,3000,3000,3000,3000,0,217,-438,00,1,0,5
400.850067,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.001339,-0.029026,0.043837,1.022203,-0.001953,-0.000244,0.001465,0,0,0,0,3000,3000,3000,3000,0,220,-439,00,1,0,5
400.852020,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.001371,-0.029026,0.043837,1.022203,-0.000244,0.000977,0.001465,0,0,0,0,3000,3000,3000,3000,0,219,-440,00,1,0,5
400.854004,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.001326,-0.029026,0.043837,1.022203,0.005615,-0.001709,0.002930,0,0,0,0,3000,3000,3000,3000,0,215,-438,00,1,0,5
400.855927,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.001467,-0.029026,0.043837,1.022203,-0.010498,0.001465,0.002441,0,0,0,0,3000,3000,3000,3000,0,226,-440,00,1,0,5
400.857880,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.001360,-0.029026,0.043837,1.022203,0.006104,0.000977,-0.000732,0,0,0,0,3000,3000,3000,3000,0,214,-440,00,1,0,5
400.859833,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.001312,-0.029026,0.043837,1.022203,-0.000732,-0.003418,0.000244,0,0,0,0,3000,3000,3000,3000,0,219,-436,00,1,0,5
400.861786,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.001415,-0.029026,0.043837,1.022203,-0.003418,-0.000732,0.000244,0,0,0,0,3000,3000,3000,3000,0,221,-438,00,1,0,5
400.863739,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.001259,-0.029026,0.043837,1.022203,0.004639,0.000244,0.001465,0,0,0,0,3000,3000,3000,3000,0,215,-439,00,1,0,5
400.865692,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.001120,-0.029026,0.043837,1.022203,-0.008789,-0.000732,-0.001221,0,0,0,0,3000,3000,3000,3000,0,225,-438,00,1,0,5
400.867645,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.001122,-0.029026,0.043837,1.022203,0.004639,-0.002197,-0.000244,0,0,0,0,3000,3000,3000,3000,0,216,-437,00,1,0,5
400.869598,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.001045,-0.029026,0.043837,1.022203,-0.007080,0.001465,0.001953,0,0,0,0,3000,3000,3000,3000,0,224,-440,00,1,0,5
400.871552,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.000952,-0.029026,0.043837,1.022203,-0.001953,0.000244,0.001953,0,0,0,0,3000,3000,3000,3000,0,220,-439,00,1,0,5
400.873505,0.648438,-2.527344,0.000000,-0.070000,-0.169998,-0.000927,-0.029026,0.043837,1.022203,0.007080,-0.000244,-0.000244,0,0,0,0,3000,3000,3000,3000,0,214,-439,00,1,0,5
