time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,flow_der_x,flow_der_y,divergence,obstacle_free_confidence
106.681625,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026171,-0.029931,0.034675,0.002748,-0.006592,0.000244,-0.004883,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.683578,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026072,-0.029863,0.034716,0.002839,0.007812,0.000244,0.000488,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.685532,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026091,-0.029931,0.034675,0.002748,-0.000244,0.000244,0.000488,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.687485,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026127,-0.029931,0.034675,0.002748,0.000244,-0.003906,-0.003906,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.689438,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026110,-0.029931,0.034675,0.002748,0.001953,-0.001221,0.003174,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.691391,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026146,-0.029931,0.034675,0.002748,-0.005615,0.000244,0.001465,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.693344,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026224,-0.029931,0.034675,0.002748,0.008301,0.000244,0.000977,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.695297,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026100,-0.029931,0.034675,0.002748,-0.006592,0.000732,0.000488,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.697250,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026243,-0.029931,0.034675,0.002748,0.003418,-0.002441,0.000000,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.699203,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026182,-0.029931,0.034675,0.002748,-0.004883,0.001465,0.000488,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.701157,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026115,-0.029931,0.034675,0.002748,-0.002930,-0.001221,0.000977,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.703110,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026047,-0.029931,0.034675,0.002748,0.005127,0.000732,0.000977,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.705063,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026039,-0.029931,0.034675,0.002748,-0.002930,0.001465,-0.002686,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.707016,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026018,-0.029931,0.034675,0.002748,0.008301,-0.002441,0.000000,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.708969,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026106,-0.029931,0.034675,0.002748,-0.004883,-0.001221,0.000977,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.710922,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026028,-0.029931,0.034675,0.002748,0.000977,0.002930,-0.002686,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.712875,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.025957,-0.029931,0.034675,0.002748,0.000977,-0.000244,0.002197,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.714828,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026171,-0.029931,0.034675,0.002748,-0.004395,0.000244,-0.003906,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.716782,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026096,-0.029931,0.034675,0.002748,0.007812,-0.003418,0.002686,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.718742,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026117,-0.029931,0.034675,0.002748,-0.005615,-0.001221,0.000488,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.720695,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026114,-0.029863,0.034716,0.002839,0.003418,0.001953,-0.001221,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.722649,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026068,-0.029863,0.034716,0.002839,0.000244,0.001465,0.003174,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.724602,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026144,-0.029931,0.034675,0.002748,-0.004395,0.002441,-0.000488,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.726547,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.026031,-0.029931,0.034675,0.002748,0.008301,-0.000732,0.000488,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.728508,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.025949,-0.029863,0.034716,0.002839,-0.007080,-0.000244,-0.000488,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.730461,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.025934,-0.029931,0.034675,0.002748,0.006104,0.000244,0.002197,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.732407,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.025906,-0.029931,0.034675,0.002748,0.001953,0.000732,0.000488,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.735344,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.025953,-0.029931,0.034675,0.002748,-0.001221,-0.001709,-0.002686,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.736313,0.000000,0.000000,-0.242188,0.000000,0.000000,-0.025850,-0.029863,0.034716,0.002839,0.006104,0.000732,0.004150,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.738274,0.000000,0.000000,-0.320312,0.000000,0.000000,-0.051664,-0.029931,0.034675,0.002748,-0.007080,-0.000732,0.002686,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.740219,0.000000,0.000000,-0.324219,0.000000,0.000000,-0.051508,-0.029863,0.034716,0.002839,0.005127,0.000244,0.004150,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.742180,0.000000,0.000000,-0.324219,0.000000,0.000000,-0.051483,-0.029931,0.034675,0.002748,-0.002441,0.000732,-0.002197,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.744125,0.000000,0.000000,-0.324219,0.000000,0.000000,-0.051287,-0.029863,0.034716,0.002839,0.002441,0.001953,-0.000488,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.746078,0.000000,0.000000,-0.324219,0.000000,0.000000,-0.051146,-0.029931,0.034675,0.002748,0.006104,0.001953,0.002197,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.748032,0.000000,0.000000,-0.324219,0.000000,0.000000,-0.051117,-0.029931,0.034675,0.002748,-0.006592,0.001465,-0.003174,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.749985,0.000000,0.000000,-0.324219,0.000000,0.000000,-0.051071,-0.029931,0.034675,0.002748,0.006104,0.000244,-0.002686,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
106.751938,0.000000,0.000000,-0.324219,0.000000,0.000000,-0.051067,-0.029931,0.034675,0.002748,-0.003418,-0.000244,0.000488,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,3,0,0
