time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,flow_der_x,flow_der_y,divergence,obstacle_free_confidence
93.344307,1.117188,-2.738281,0.000000,-0.019999,-0.129999,0.013027,-0.031583,0.035713,1.507844,-0.003906,-0.001221,-0.000488,0,0,0,0,3000,3000,3000,3000,0,240,-356,0-20,0,0,0
93.346252,1.117188,-2.738281,0.000000,-0.019999,-0.129999,0.013063,-0.031583,0.035713,1.507844,0.000244,-0.001221,-0.005859,0,0,0,0,3000,3000,3000,3000,0,237,-356,0-20,0,0,0
93.348206,1.117188,-2.738281,0.000000,-0.019999,-0.129999,0.013145,-0.031583,0.035713,1.507844,0.004150,0.001221,0.000000,0,0,0,0,3000,3000,3000,3000,0,234,-358,0-20,0,0,0
93.350159,1.117188,-2.738281,0.000000,-0.019999,-0.129999,0.013247,-0.031583,0.035713,1.507844,-0.008789,0.001221,-0.005371,0,0,0,0,3000,3000,3000,3000,0,243,-358,0-20,0,0,0
93.352112,1.117188,-2.738281,0.000000,-0.019999,-0.129999,0.013170,-0.031583,0.035713,1.507844,0.004639,0.000244,-0.006348,0,0,0,0,3000,3000,3000,3000,0,234,-358,0-20,0,0,0
93.354065,1.117188,-2.738281,0.000000,-0.019999,-0.129999,0.013197,-0.031583,0.035713,1.507844,-0.007568,0.003418,-0.002197,0,0,0,0,3000,3000,3000,3000,0,243,-361,0-20,0,0,0
93.356018,1.117188,-2.738281,0.000000,-0.019999,-0.129999,0.013306,-0.031583,0.035713,1.507844,0.000244,0.001221,-0.002686,0,0,0,0,3000,3000,3000,3000,0,238,-359,0-20,0,0,0
93.357971,1.117188,-2.738281,0.000000,-0.019999,-0.129999,0.013449,-0.031583,0.035713,1.507844,0.004150,0.001221,0.001465,0,0,0,0,3000,3000,3000,3000,0,235,-359,0-20,0,0,0
93.359940,1.117188,-2.738281,0.000000,-0.019999,-0.129999,0.013552,-0.031583,0.035713,1.507844,-0.001221,-0.001953,-0.000488,0,0,0,0,3000,3000,3000,3000,0,238,-356,0-20,0,0,0
93.361877,1.117188,-2.738281,0.000000,-0.019999,-0.129999,0.013699,-0.031583,0.035713,1.507844,0.010010,0.002930,0.002686,0,0,0,0,3000,3000,3000,3000,0,230,-361,0-20,0,0,0
