time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,flow_der_x,flow_der_y,divergence,obstacle_free_confidence
107.628899,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027805,-0.029992,0.034736,0.002871,-0.005615,-0.001221,0.004150,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.630859,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027880,-0.029992,0.034736,0.002871,0.001953,0.000732,-0.004883,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.632805,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027838,-0.029992,0.034736,0.002871,0.005615,-0.002441,-0.001221,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.633820,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027699,-0.029992,0.034736,0.002871,-0.009766,0.002441,-0.001221,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.636703,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027679,-0.029992,0.034736,0.002871,-0.006104,-0.001221,-0.001709,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.638657,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027784,-0.029992,0.034736,0.002809,-0.005615,-0.007080,-0.000732,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.640610,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027790,-0.029992,0.034736,0.002809,-0.004883,-0.005127,-0.003174,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.642555,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027769,-0.029992,0.034736,0.002809,0.009277,0.000732,0.000977,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.644516,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027740,-0.029992,0.034736,0.002809,-0.010742,0.008301,0.000000,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.646469,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027828,-0.029992,0.034736,0.002809,0.016846,-0.006104,-0.001221,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.648422,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027695,-0.029992,0.034736,0.002809,0.000977,-0.002441,0.006348,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.650375,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027752,-0.029992,0.034736,0.002809,0.004639,-0.000244,0.000000,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.652328,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027645,-0.029992,0.034736,0.002809,0.011963,0.003418,0.002197,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.654282,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027491,-0.029992,0.034736,0.002809,-0.010742,-0.005127,0.002197,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.656235,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027712,-0.029992,0.034736,0.002809,0.008301,0.005127,0.000000,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.658188,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027603,-0.029992,0.034736,0.002809,-0.006592,0.003418,0.002686,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.659187,0.000000,0.000000,-0.269531,0.000000,0.000000,-0.027731,-0.029992,0.034736,0.002809,-0.003906,-0.008301,0.000977,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
107.662102,0.000000,0.000000,-0.273438,0.000000,0.000000,-0.027960,-0.029923,0.034778,0.002898,0.008789,-0.004395,0.001465,0,0,0,0,3000,3000,3000,3000,0,4500,-4500,00,0,0,0
